PCON25CD,year,households_per_pc
E14001594,2032,46630
E14001594,2033,47030
E14001594,2034,47427
E14001594,2035,47817
E14001594,2036,48198
E14001594,2037,48580
E14001594,2038,48956
E14001594,2039,49318
E14001594,2040,49667
E14001594,2041,50017
E14001594,2042,50353
E14001594,2043,50681
E14001594,2044,51000
E14001594,2045,51310
E14001594,2046,51615
E14001594,2047,51913
E14001594,2048,52264
E14001594,2049,52618
E14001594,2050,52975
E14001595,2022,46649
E14001595,2023,47348
E14001595,2024,47991
E14001595,2025,48431
E14001595,2026,48821
E14001595,2027,49237
E14001595,2028,49664
E14001595,2029,50114
E14001595,2030,50561
E14001595,2031,50996
E14001595,2032,51440
E14001595,2033,51882
E14001595,2034,52319
E14001595,2035,52750
E14001595,2036,53169
E14001595,2037,53591
E14001595,2038,54006
E14001595,2039,54405
E14001595,2040,54790
E14001595,2041,55177
E14001595,2042,55547
E14001595,2043,55909
E14001595,2044,56261
E14001595,2045,56603
E14001595,2046,56939
E14001595,2047,57268
E14001595,2048,57655
E14001595,2049,58046
E14001595,2050,58439
E14001596,2022,45173
E14001596,2023,45850
E14001596,2024,46473
E14001596,2025,46899
E14001596,2026,47276
E14001596,2027,47679
E14001596,2028,48093
E14001596,2029,48529
E14001596,2030,48961
E14001596,2031,49382
E14001596,2032,49812
E14001596,2033,50240
E14001596,2034,50664
E14001596,2035,51081
E14001596,2036,51487
E14001596,2037,51895
E14001596,2038,52297
E14001596,2039,52684
E14001596,2040,53057
E14001596,2041,53431
E14001596,2042,53790
E14001596,2043,54140
E14001596,2044,54481
E14001596,2045,54812
E14001596,2046,55137
E14001596,2047,55456
E14001596,2048,55831
E14001596,2049,56209
E14001596,2050,56590
E14001597,2022,44722
E14001597,2023,45392
E14001597,2024,46009
E14001597,2025,46431
E14001597,2026,46804
E14001597,2027,47203
E14001597,2028,47613
E14001597,2029,48044
E14001597,2030,48473
E14001597,2031,48889
E14001597,2032,49315
E14001597,2033,49739
E14001597,2034,50158
E14001597,2035,50571
E14001597,2036,50973
E14001597,2037,51377
E14001597,2038,51775
E14001597,2039,52158
E14001597,2040,52527
E14001597,2041,52897
E14001597,2042,53253
E14001597,2043,53599
E14001597,2044,53937
E14001597,2045,54265
E14001597,2046,54587
E14001597,2047,54902
E14001597,2048,55274
E14001597,2049,55648
E14001597,2050,56025
E14001598,2022,46029
E14001598,2023,46719
E14001598,2024,47354
E14001598,2025,47788
E14001598,2026,48172
E14001598,2027,48583
E14001598,2028,49004
E14001598,2029,49448
E14001598,2030,49889
E14001598,2031,50318
E14001598,2032,50756
E14001598,2033,51192
E14001598,2034,51624
E14001598,2035,52049
E14001598,2036,52463
E14001598,2037,52879
E14001598,2038,53288
E14001598,2039,53682
E14001598,2040,54062
E14001598,2041,54443
E14001598,2042,54809
E14001598,2043,55166
E14001598,2044,55513
E14001598,2045,55851
E14001598,2046,56182
E14001598,2047,56506
E14001598,2048,56889
E14001598,2049,57274
E14001598,2050,57662
E14001599,2022,45327
E14001599,2023,46006
E14001599,2024,46631
E14001599,2025,47059
E14001599,2026,47438
E14001599,2027,47842
E14001599,2028,48257
E14001599,2029,48694
E14001599,2030,49128
E14001599,2031,49551
E14001599,2032,49982
E14001599,2033,50411
E14001599,2034,50837
E14001599,2035,51255
E14001599,2036,51662
E14001599,2037,52072
E14001599,2038,52475
E14001599,2039,52863
E14001599,2040,53237
E14001599,2041,53613
E14001599,2042,53973
E14001599,2043,54324
E14001599,2044,54667
E14001599,2045,54999
E14001599,2046,55325
E14001599,2047,55645
E14001599,2048,56021
E14001599,2049,56401
E14001599,2050,56783
E14001600,2022,40571
E14001600,2023,41179
E14001600,2024,41738
E14001600,2025,42121
E14001600,2026,42460
E14001600,2027,42822
E14001600,2028,43194
E14001600,2029,43585
E14001600,2030,43973
E14001600,2031,44352
E14001600,2032,44738
E14001600,2033,45122
E14001600,2034,45503
E14001600,2035,45877
E14001600,2036,46242
E14001600,2037,46609
E14001600,2038,46969
E14001600,2039,47317
E14001600,2040,47651
E14001600,2041,47988
E14001600,2042,48310
E14001600,2043,48624
E14001600,2044,48931
E14001600,2045,49228
E14001600,2046,49520
E14001600,2047,49806
E14001600,2048,50143
E14001600,2049,50483
E14001600,2050,50825
E14001601,2022,45320
E14001601,2023,45999
E14001601,2024,46624
E14001601,2025,47052
E14001601,2026,47430
E14001601,2027,47835
E14001601,2028,48250
E14001601,2029,48687
E14001601,2030,49121
E14001601,2031,49543
E14001601,2032,49974
E14001601,2033,50404
E14001601,2034,50829
E14001601,2035,51247
E14001601,2036,51655
E14001601,2037,52064
E14001601,2038,52467
E14001601,2039,52855
E14001601,2040,53229
E14001601,2041,53605
E14001601,2042,53965
E14001601,2043,54316
E14001601,2044,54658
E14001601,2045,54990
E14001601,2046,55317
E14001601,2047,55636
E14001601,2048,56013
E14001601,2049,56392
E14001601,2050,56774
E14001602,2022,46835
E14001602,2023,47537
E14001602,2024,48183
E14001602,2025,48624
E14001602,2026,49016
E14001602,2027,49434
E14001602,2028,49862
E14001602,2029,50314
E14001602,2030,50763
E14001602,2031,51199
E14001602,2032,51645
E14001602,2033,52089
E14001602,2034,52528
E14001602,2035,52960
E14001602,2036,53381
E14001602,2037,53805
E14001602,2038,54221
E14001602,2039,54622
E14001602,2040,55009
E14001602,2041,55397
E14001602,2042,55769
E14001602,2043,56132
E14001602,2044,56486
E14001602,2045,56829
E14001602,2046,57166
E14001602,2047,57496
E14001602,2048,57885
E14001602,2049,58277
E14001602,2050,58672
E14001603,2022,46508
E14001603,2023,47205
E14001603,2024,47846
E14001603,2025,48285
E14001603,2026,48674
E14001603,2027,49089
E14001603,2028,49514
E14001603,2029,49963
E14001603,2030,50408
E14001603,2031,50842
E14001603,2032,51284
E14001603,2033,51725
E14001603,2034,52161
E14001603,2035,52590
E14001603,2036,53009
E14001603,2037,53429
E14001603,2038,53842
E14001603,2039,54241
E14001603,2040,54625
E14001603,2041,55010
E14001603,2042,55379
E14001603,2043,55740
E14001603,2044,56091
E14001603,2045,56432
E14001603,2046,56767
E14001603,2047,57094
E14001603,2048,57481
E14001603,2049,57870
E14001603,2050,58262
E14001604,2022,45297
E14001604,2023,45976
E14001604,2024,46600
E14001604,2025,47028
E14001604,2026,47406
E14001604,2027,47810
E14001604,2028,48225
E14001604,2029,48662
E14001604,2030,49096
E14001604,2031,49518
E14001604,2032,49949
E14001604,2033,50378
E14001604,2034,50803
E14001604,2035,51221
E14001604,2036,51628
E14001604,2037,52038
E14001604,2038,52440
E14001604,2039,52828
E14001604,2040,53202
E14001604,2041,53578
E14001604,2042,53937
E14001604,2043,54288
E14001604,2044,54631
E14001604,2045,54962
E14001604,2046,55289
E14001604,2047,55608
E14001604,2048,55984
E14001604,2049,56364
E14001604,2050,56745
E14001605,2022,40161
E14001605,2023,40763
E14001605,2024,41317
E14001605,2025,41695
E14001605,2026,42031
E14001605,2027,42389
E14001605,2028,42757
E14001605,2029,43144
E14001605,2030,43529
E14001605,2031,43903
E14001605,2032,44285
E14001605,2033,44666
E14001605,2034,45043
E14001605,2035,45413
E14001605,2036,45774
E14001605,2037,46138
E14001605,2038,46495
E14001605,2039,46838
E14001605,2040,47170
E14001605,2041,47503
E14001605,2042,47822
E14001605,2043,48133
E14001605,2044,48436
E14001605,2045,48730
E14001605,2046,49020
E14001605,2047,49303
E14001605,2048,49637
E14001605,2049,49973
E14001605,2050,50311
W07000081,2022,40814
W07000081,2023,41426
W07000081,2024,41988
W07000081,2025,42373
W07000081,2026,42714
W07000081,2027,43079
W07000081,2028,43452
W07000081,2029,43846
W07000081,2030,44237
W07000081,2031,44617
W07000081,2032,45005
W07000081,2033,45392
W07000081,2034,45775
W07000081,2035,46152
W07000081,2036,46519
W07000081,2037,46888
W07000081,2038,47250
W07000081,2039,47600
W07000081,2040,47937
W07000081,2041,48275
W07000081,2042,48599
W07000081,2043,48915
W07000081,2044,49224
W07000081,2045,49523
W07000081,2046,49817
W07000081,2047,50104
W07000081,2048,50444
W07000081,2049,50785
W07000081,2050,51129
W07000082,2022,43777
W07000082,2023,44433
W07000082,2024,45037
W07000082,2025,45450
W07000082,2026,45815
W07000082,2027,46206
W07000082,2028,46607
W07000082,2029,47029
W07000082,2030,47448
W07000082,2031,47856
W07000082,2032,48273
W07000082,2033,48688
W07000082,2034,49098
W07000082,2035,49502
W07000082,2036,49896
W07000082,2037,50292
W07000082,2038,50681
W07000082,2039,51056
W07000082,2040,51417
W07000082,2041,51780
W07000082,2042,52127
W07000082,2043,52467
W07000082,2044,52797
W07000082,2045,53118
W07000082,2046,53434
W07000082,2047,53742
W07000082,2048,54106
W07000082,2049,54472
W07000082,2050,54841
W07000083,2022,40183
W07000083,2023,40785
W07000083,2024,41339
W07000083,2025,41718
W07000083,2026,42054
W07000083,2027,42413
W07000083,2028,42780
W07000083,2029,43168
W07000083,2030,43553
W07000083,2031,43927
W07000083,2032,44310
W07000083,2033,44690
W07000083,2034,45067
W07000083,2035,45438
W07000083,2036,45800
W07000083,2037,46163
W07000083,2038,46520
W07000083,2039,46864
W07000083,2040,47196
W07000083,2041,47529
W07000083,2042,47848
W07000083,2043,48159
W07000083,2044,48463
W07000083,2045,48757
W07000083,2046,49047
W07000083,2047,49330
W07000083,2048,49664
W07000083,2049,50000
W07000083,2050,50339
W07000084,2022,42523
W07000084,2023,43160
W07000084,2024,43747
W07000084,2025,44148
W07000084,2026,44503
W07000084,2027,44882
W07000084,2028,45272
W07000084,2029,45682
W07000084,2030,46089
W07000084,2031,46486
W07000084,2032,46890
W07000084,2033,47293
W07000084,2034,47692
W07000084,2035,48084
W07000084,2036,48467
W07000084,2037,48851
W07000084,2038,49229
W07000084,2039,49593
W07000084,2040,49944
W07000084,2041,50296
W07000084,2042,50634
W07000084,2043,50964
W07000084,2044,51285
W07000084,2045,51596
W07000084,2046,51903
W07000084,2047,52202
W07000084,2048,52556
W07000084,2049,52912
W07000084,2050,53270
W07000085,2022,41649
W07000085,2023,42273
W07000085,2024,42848
W07000085,2025,43240
W07000085,2026,43588
W07000085,2027,43960
W07000085,2028,44341
W07000085,2029,44743
W07000085,2030,45142
W07000085,2031,45530
W07000085,2032,45926
W07000085,2033,46321
W07000085,2034,46712
W07000085,2035,47096
W07000085,2036,47470
W07000085,2037,47847
W07000085,2038,48217
W07000085,2039,48574
W07000085,2040,48918
W07000085,2041,49263
W07000085,2042,49594
W07000085,2043,49916
W07000085,2044,50231
W07000085,2045,50536
W07000085,2046,50836
W07000085,2047,51129
W07000085,2048,51476
W07000085,2049,51824
W07000085,2050,52175
W07000086,2022,40589
W07000086,2023,41197
W07000086,2024,41757
W07000086,2025,42140
W07000086,2026,42479
W07000086,2027,42841
W07000086,2028,43213
W07000086,2029,43604
W07000086,2030,43993
W07000086,2031,44371
W07000086,2032,44757
W07000086,2033,45142
W07000086,2034,45523
W07000086,2035,45897
W07000086,2036,46262
W07000086,2037,46629
W07000086,2038,46990
W07000086,2039,47338
W07000086,2040,47673
W07000086,2041,48009
W07000086,2042,48331
W07000086,2043,48646
W07000086,2044,48953
W07000086,2045,49250
W07000086,2046,49542
W07000086,2047,49828
W07000086,2048,50166
W07000086,2049,50505
W07000086,2050,50847
W07000087,2022,40935
W07000087,2023,41548
W07000087,2024,42113
W07000087,2025,42499
W07000087,2026,42841
W07000087,2027,43206
W07000087,2028,43581
W07000087,2029,43976
W07000087,2030,44368
W07000087,2031,44750
W07000087,2032,45139
W07000087,2033,45527
W07000087,2034,45911
W07000087,2035,46289
W07000087,2036,46657
W07000087,2037,47027
W07000087,2038,47391
W07000087,2039,47741
W07000087,2040,48079
W07000087,2041,48418
W07000087,2042,48743
W07000087,2043,49060
W07000087,2044,49370
W07000087,2045,49670
W07000087,2046,49965
W07000087,2047,50253
W07000087,2048,50593
W07000087,2049,50936
W07000087,2050,51281
W07000088,2022,41345
W07000088,2023,41965
W07000088,2024,42535
W07000088,2025,42925
W07000088,2026,43270
W07000088,2027,43639
W07000088,2028,44018
W07000088,2029,44416
W07000088,2030,44812
W07000088,2031,45198
W07000088,2032,45591
W07000088,2033,45983
W07000088,2034,46371
W07000088,2035,46752
W07000088,2036,47124
W07000088,2037,47498
W07000088,2038,47865
W07000088,2039,48219
W07000088,2040,48560
W07000088,2041,48903
W07000088,2042,49232
W07000088,2043,49552
W07000088,2044,49864
W07000088,2045,50167
W07000088,2046,50465
W07000088,2047,50756
W07000088,2048,51100
W07000088,2049,51446
W07000088,2050,51795
W07000089,2022,43227
W07000089,2023,43875
W07000089,2024,44471
W07000089,2025,44879
W07000089,2026,45240
W07000089,2027,45625
W07000089,2028,46021
W07000089,2029,46438
W07000089,2030,46852
W07000089,2031,47255
W07000089,2032,47666
W07000089,2033,48076
W07000089,2034,48481
W07000089,2035,48880
W07000089,2036,49269
W07000089,2037,49660
W07000089,2038,50044
W07000089,2039,50414
W07000089,2040,50771
W07000089,2041,51129
W07000089,2042,51473
W07000089,2043,51807
W07000089,2044,52134
W07000089,2045,52451
W07000089,2046,52762
W07000089,2047,53067
W07000089,2048,53426
W07000089,2049,53788
W07000089,2050,54152
W07000090,2022,38697
W07000090,2023,39277
W07000090,2024,39811
W07000090,2025,40176
W07000090,2026,40499
W07000090,2027,40844
W07000090,2028,41198
W07000090,2029,41572
W07000090,2030,41942
W07000090,2031,42303
W07000090,2032,42671
W07000090,2033,43038
W07000090,2034,43401
W07000090,2035,43758
W07000090,2036,44106
W07000090,2037,44456
W07000090,2038,44800
W07000090,2039,45131
W07000090,2040,45450
W07000090,2041,45771
W07000090,2042,46078
W07000090,2043,46378
W07000090,2044,46671
W07000090,2045,46954
W07000090,2046,47233
W07000090,2047,47505
W07000090,2048,47827
W07000090,2049,48151
W07000090,2050,48477
W07000091,2022,42951
W07000091,2023,43595
W07000091,2024,44187
W07000091,2025,44592
W07000091,2026,44951
W07000091,2027,45334
W07000091,2028,45727
W07000091,2029,46142
W07000091,2030,46553
W07000091,2031,46953
W07000091,2032,47362
W07000091,2033,47769
W07000091,2034,48172
W07000091,2035,48568
W07000091,2036,48954
W07000091,2037,49343
W07000091,2038,49725
W07000091,2039,50092
W07000091,2040,50447
W07000091,2041,50803
W07000091,2042,51144
W07000091,2043,51477
W07000091,2044,51801
W07000091,2045,52116
W07000091,2046,52425
W07000091,2047,52728
W07000091,2048,53085
W07000091,2049,53444
W07000091,2050,53806
W07000092,2022,43589
W07000092,2023,44242
W07000092,2024,44843
W07000092,2025,45254
W07000092,2026,45619
W07000092,2027,46008
W07000092,2028,46407
W07000092,2029,46827
W07000092,2030,47245
W07000092,2031,47651
W07000092,2032,48065
W07000092,2033,48478
W07000092,2034,48887
W07000092,2035,49290
W07000092,2036,49682
W07000092,2037,50076
W07000092,2038,50463
W07000092,2039,50836
W07000092,2040,51196
W07000092,2041,51557
W07000092,2042,51904
W07000092,2043,52241
W07000092,2044,52571
W07000092,2045,52890
W07000092,2046,53204
W07000092,2047,53511
W07000092,2048,53873
W07000092,2049,54238
W07000092,2050,54606
W07000093,2022,40897
W07000093,2023,41510
W07000093,2024,42074
W07000093,2025,42460
W07000093,2026,42801
W07000093,2027,43166
W07000093,2028,43541
W07000093,2029,43935
W07000093,2030,44327
W07000093,2031,44708
W07000093,2032,45097
W07000093,2033,45484
W07000093,2034,45868
W07000093,2035,46246
W07000093,2036,46613
W07000093,2037,46983
W07000093,2038,47347
W07000093,2039,47697
W07000093,2040,48034
W07000093,2041,48373
W07000093,2042,48698
W07000093,2043,49015
W07000093,2044,49324
W07000093,2045,49623
W07000093,2046,49918
W07000093,2047,50206
W07000093,2048,50546
W07000093,2049,50889
W07000093,2050,51233
W07000094,2022,42459
W07000094,2023,43095
W07000094,2024,43681
W07000094,2025,44081
W07000094,2026,44436
W07000094,2027,44815
W07000094,2028,45204
W07000094,2029,45613
W07000094,2030,46020
W07000094,2031,46416
W07000094,2032,46819
W07000094,2033,47222
W07000094,2034,47620
W07000094,2035,48012
W07000094,2036,48394
W07000094,2037,48777
W07000094,2038,49155
W07000094,2039,49519
W07000094,2040,49869
W07000094,2041,50221
W07000094,2042,50558
W07000094,2043,50887
W07000094,2044,51208
W07000094,2045,51519
W07000094,2046,51825
W07000094,2047,52124
W07000094,2048,52477
W07000094,2049,52832
W07000094,2050,53190
W07000095,2022,44596
W07000095,2023,45264
W07000095,2024,45879
W07000095,2025,46300
W07000095,2026,46673
W07000095,2027,47070
W07000095,2028,47479
W07000095,2029,47909
W07000095,2030,48336
W07000095,2031,48752
W07000095,2032,49176
W07000095,2033,49598
W07000095,2034,50017
W07000095,2035,50428
W07000095,2036,50829
W07000095,2037,51232
W07000095,2038,51629
W07000095,2039,52011
W07000095,2040,52379
W07000095,2041,52748
W07000095,2042,53103
W07000095,2043,53448
W07000095,2044,53785
W07000095,2045,54112
W07000095,2046,54433
W07000095,2047,54747
W07000095,2048,55118
W07000095,2049,55491
W07000095,2050,55867
W07000096,2022,42487
W07000096,2023,43124
W07000096,2024,43710
W07000096,2025,44110
W07000096,2026,44465
W07000096,2027,44844
W07000096,2028,45233
W07000096,2029,45643
W07000096,2030,46050
W07000096,2031,46446
W07000096,2032,46850
W07000096,2033,47253
W07000096,2034,47651
W07000096,2035,48044
W07000096,2036,48426
W07000096,2037,48810
W07000096,2038,49187
W07000096,2039,49551
W07000096,2040,49902
W07000096,2041,50254
W07000096,2042,50591
W07000096,2043,50920
W07000096,2044,51242
W07000096,2045,51553
W07000096,2046,51859
W07000096,2047,52158
W07000096,2048,52511
W07000096,2049,52867
W07000096,2050,53225
W07000097,2022,42240
W07000097,2023,42873
W07000097,2024,43456
W07000097,2025,43854
W07000097,2026,44207
W07000097,2027,44584
W07000097,2028,44970
W07000097,2029,45378
W07000097,2030,45782
W07000097,2031,46176
W07000097,2032,46578
W07000097,2033,46978
W07000097,2034,47374
W07000097,2035,47764
W07000097,2036,48144
W07000097,2037,48526
W07000097,2038,48901
W07000097,2039,49263
W07000097,2040,49612
W07000097,2041,49962
W07000097,2042,50297
W07000097,2043,50624
W07000097,2044,50944
W07000097,2045,51253
W07000097,2046,51557
W07000097,2047,51855
W07000097,2048,52206
W07000097,2049,52560
W07000097,2050,52916
W07000098,2022,40821
W07000098,2023,41433
W07000098,2024,41996
W07000098,2025,42381
W07000098,2026,42722
W07000098,2027,43086
W07000098,2028,43460
W07000098,2029,43853
W07000098,2030,44244
W07000098,2031,44625
W07000098,2032,45013
W07000098,2033,45400
W07000098,2034,45783
W07000098,2035,46160
W07000098,2036,46527
W07000098,2037,46896
W07000098,2038,47259
W07000098,2039,47608
W07000098,2040,47945
W07000098,2041,48283
W07000098,2042,48608
W07000098,2043,48924
W07000098,2044,49232
W07000098,2045,49531
W07000098,2046,49825
W07000098,2047,50113
W07000098,2048,50452
W07000098,2049,50794
W07000098,2050,51138
W07000099,2022,43828
W07000099,2023,44485
W07000099,2024,45089
W07000099,2025,45503
W07000099,2026,45869
W07000099,2027,46260
W07000099,2028,46661
W07000099,2029,47084
W07000099,2030,47504
W07000099,2031,47912
W07000099,2032,48329
W07000099,2033,48744
